Start,End,emotion,mfcc_mean,mfcc_var,mfcc_max,mfcc_min,mfcc_range,pitch_mean,pitch_var,pitch_max,pitch_min,pitch_range,energy_mean,energy_var,energy_max,energy_min,energy_range,zcr_mean,zcr_var,zcr_max,zcr_min,zcr_range,gender,actor,context_speaker_id
63.81,67.88,neutral,"[-698.6475219726562, 113.83338165283203, -21.257625579833984, 33.957088470458984, -12.632698059082031, 20.14365577697754, -14.964431762695312, 11.09550952911377, -3.96517276763916, 3.7977163791656494, -0.8164681196212769, 5.354928970336914]","[4132.60986328125, 347.2466735839844, 337.99658203125, 269.37469482421875, 319.53948974609375, 164.4290008544922, 145.73719787597656, 112.29034423828125, 122.23701477050781, 109.4108657836914, 89.24142456054688, 107.20328521728516]","[-526.5053100585938, 168.4174041748047, 20.618087768554688, 85.70590209960938, 26.424537658691406, 58.83824157714844, 20.334104537963867, 45.84278869628906, 32.25779724121094, 31.240190505981445, 22.67670440673828, 39.96278381347656]","[-792.1463623046875, 19.781009674072266, -85.60104370117188, -16.807716369628906, -71.84148406982422, -20.431983947753906, -64.36029815673828, -15.129779815673828, -40.24267578125, -37.03322219848633, -33.535926818847656, -36.197166442871094]","[265.64105224609375, 148.6363983154297, 106.21913146972656, 102.51361846923828, 98.26602172851562, 79.27022552490234, 84.69440460205078, 60.97256851196289, 72.50047302246094, 68.2734146118164, 56.21263122558594, 76.15995025634766]",999.0487,649266.8,3959.1677,127.77031,3831.3975,0.00519889,8.480535e-05,0.06192164,0.00014757505,0.061774068,0.0617800245098039,0.0012023768558817,0.25,0.009375,0.240625,male,Ses05M_male,Ses05M_male
120.22,125.24,neutral,"[-587.1366577148438, 106.23212432861328, -22.25056266784668, 31.707822799682617, -9.100939750671387, 11.856502532958984, -14.846099853515625, -3.4688985347747803, -4.616372108459473, 2.149812698364258, -3.1874570846557617, 0.18980635702610016]","[5454.068359375, 646.7634887695312, 502.93115234375, 359.0713195800781, 251.77749633789062, 149.92982482910156, 238.8651885986328, 274.92626953125, 100.27974700927734, 107.95699310302734, 109.3077392578125, 110.94959259033203]","[-370.5504455566406, 180.23995971679688, 20.753507614135742, 93.0628662109375, 43.80927276611328, 40.017398834228516, 17.160852432250977, 35.96818923950195, 21.130821228027344, 32.46676254272461, 21.056612014770508, 30.005462646484375]","[-690.0662231445312, 27.801115036010742, -99.41073608398438, -10.058801651000977, -58.734954833984375, -42.713287353515625, -60.56687545776367, -50.874717712402344, -48.79541778564453, -35.82625198364258, -35.06980514526367, -32.51082992553711]","[319.5157775878906, 152.4388427734375, 120.16424560546875, 103.12166595458984, 102.54422760009766, 82.73068237304688, 77.72772979736328, 86.84291076660156, 69.92623901367188, 68.29301452636719, 56.12641906738281, 62.516292572021484]",1132.0251,721632.6,3966.7842,125.37379,3841.4104,0.10679783,0.047919814,1.5153506,0.00054576853,1.5148048,0.079206013916501,0.001429233372133,0.29375,0.009375,0.284375,male,Ses01M_male,Ses01M_male
259.66,261.08,neutral,"[-511.04473876953125, 106.7586669921875, -50.603431701660156, 40.03866195678711, -16.754676818847656, 1.0904297828674316, -13.966568946838379, -10.895236015319824, -14.026161193847656, 2.6713805198669434, -11.01401424407959, 4.486580848693848]","[5046.80224609375, 3015.52197265625, 1905.823486328125, 949.34912109375, 361.1864013671875, 522.4683227539062, 288.96112060546875, 307.6238708496094, 142.699462890625, 260.49383544921875, 100.23584747314453, 174.5907440185547]","[-364.6988220214844, 182.10903930664062, 50.173622131347656, 124.44987487792969, 20.18741226196289, 61.469852447509766, 35.31562042236328, 38.70248794555664, 18.510839462280273, 42.10520935058594, 18.432382583618164, 31.630258560180664]","[-638.8564453125, -38.78160858154297, -137.59449768066406, -23.05691146850586, -60.43799591064453, -43.864707946777344, -52.18907928466797, -48.64633560180664, -38.44408416748047, -35.10400390625, -35.11430358886719, -34.48865509033203]","[274.1576232910156, 220.89065551757812, 187.76812744140625, 147.5067901611328, 80.62541198730469, 105.33456420898438, 87.50469970703125, 87.34882354736328, 56.954925537109375, 77.20921325683594, 53.54668426513672, 66.11891174316406]",1535.1447,1111110.9,3948.7048,126.774376,3821.9304,0.19503683,0.06649946,1.0681823,0.0022801291,1.0659022,0.157306338028169,0.0200694442291955,0.596875,0.034375,0.5625,male,Ses04M_male,Ses04M_male
34.1722,42.0202,neutral,"[-681.4929809570312, 103.5909652709961, -18.879737854003906, 38.3525390625, -11.43127727508545, 21.044784545898438, -13.854402542114258, -4.729223251342773, -12.751091957092285, -0.23651134967803955, -6.225926399230957, 1.76513671875]","[5710.02783203125, 1293.4581298828125, 806.5735473632812, 521.6157836914062, 277.70831298828125, 230.90280151367188, 244.87599182128906, 283.44482421875, 164.25650024414062, 204.10302734375, 124.02684783935547, 75.38994598388672]","[-477.4289245605469, 177.75027465820312, 66.76526641845703, 126.66462707519531, 34.966678619384766, 63.129547119140625, 25.601150512695312, 39.47275161743164, 35.92652893066406, 43.2040901184082, 34.171104431152344, 29.278980255126953]","[-810.864013671875, -13.68545150756836, -101.82598876953125, -19.551971435546875, -58.979736328125, -27.078901290893555, -59.318695068359375, -49.34295654296875, -49.84125518798828, -42.27357482910156, -38.94804382324219, -30.929203033447266]","[333.4350891113281, 191.43572998046875, 168.59124755859375, 146.2165985107422, 93.9464111328125, 90.20845031738281, 84.91984558105469, 88.81570434570312, 85.76778411865234, 85.4776611328125, 73.11914825439453, 60.20818328857422]",1319.459,1096401.5,3972.4126,125.029655,3847.383,0.00869737,0.00015080397,0.085574165,2.4655834e-05,0.08554951,0.1044108280254777,0.0085854162123716,0.578125,0.021875,0.55625,male,Ses03M_male,Ses03M_male
77.22,81.06,neutral,"[-647.9737548828125, 110.97386169433594, -15.55170726776123, 31.789867401123047, -10.171317100524902, 14.675005912780762, -24.42405128479004, 4.94301700592041, -10.571545600891113, -1.6819241046905518, 2.0699968338012695, 2.343611240386963]","[3528.51611328125, 778.3535766601562, 596.870361328125, 563.162841796875, 327.9344177246094, 160.97402954101562, 191.17770385742188, 160.20535278320312, 149.4462432861328, 251.16952514648438, 190.36111450195312, 138.73687744140625]","[-447.55517578125, 177.92343139648438, 47.39393615722656, 98.93653106689453, 29.52309799194336, 55.83710861206055, 11.87991714477539, 41.74237823486328, 25.942115783691406, 38.11406707763672, 35.04471969604492, 35.8827018737793]","[-764.3099975585938, 37.83395004272461, -89.79959106445312, -23.188526153564453, -60.898895263671875, -25.635387420654297, -61.8149299621582, -26.84525489807129, -47.76226043701172, -47.576133728027344, -40.534786224365234, -31.308759689331055]","[316.75482177734375, 140.0894775390625, 137.1935272216797, 122.12506103515625, 90.4219970703125, 81.47249603271484, 73.6948471069336, 68.58763122558594, 73.70437622070312, 85.69020080566406, 75.57950592041016, 67.19145965576172]",987.3346,617604.4,3969.0051,128.48729,3840.5178,0.017696613,0.00073344493,0.2225997,0.0003101353,0.22228956,0.0776623376623376,0.001471097834795,0.284375,0.009375,0.2749999999999999,male,Ses05M_male,Ses05M_male
151.335,152.71,neutral,"[-402.41961669921875, 93.13192749023438, -46.40520095825195, 45.4627685546875, -23.71394157409668, 2.7533068656921387, -24.694978713989258, -1.1336857080459595, -8.045489311218262, -15.350937843322754, -7.473255157470703, -3.6289401054382324]","[3566.36376953125, 641.4769897460938, 759.6022338867188, 1104.119140625, 506.6213684082031, 315.1650390625, 346.292236328125, 187.26052856445312, 338.59832763671875, 386.8380432128906, 101.01045989990234, 229.53343200683594]","[-234.31871032714844, 143.857421875, 24.478710174560547, 106.09916687011719, 16.22945785522461, 45.47246551513672, 10.462920188903809, 45.72488021850586, 30.299522399902344, 30.84773826599121, 15.512467384338379, 29.952375411987305]","[-503.4574279785156, 6.864430904388428, -110.447265625, -23.35916519165039, -90.09227752685547, -43.70686721801758, -76.46604919433594, -36.7958984375, -54.27540588378906, -62.34432601928711, -36.327720642089844, -44.74116134643555]","[269.13873291015625, 136.9929962158203, 134.9259796142578, 129.4583282470703, 106.32173156738281, 89.17933654785156, 86.92897033691406, 82.52078247070312, 84.5749282836914, 93.19206237792969, 51.840187072753906, 74.69353485107422]",1442.6005,1033438.6,3974.5615,146.08846,3828.4731,2.0199673,7.038054,14.664972,0.015775641,14.649197,0.1167798913043478,0.0038227575983577,0.459375,0.025,0.4343749999999999,female,Ses01F_female,Ses01F_female
163.05,164.83,neutral,"[-604.9124755859375, 92.93939971923828, -26.988168716430664, 26.44170379638672, -17.70795440673828, 15.073602676391602, -25.46853256225586, 4.0667572021484375, -7.8044114112854, 2.459686279296875, -11.483382225036621, 4.181117534637451]","[9656.900390625, 446.1457214355469, 843.9521484375, 632.5516967773438, 496.54443359375, 176.57005310058594, 417.5920104980469, 138.58737182617188, 131.06243896484375, 83.64471435546875, 138.53387451171875, 145.4593505859375]","[-442.2866516113281, 140.71939086914062, 18.096328735351562, 117.81552124023438, 19.16803741455078, 50.98111343383789, 14.93584156036377, 30.8930721282959, 23.20299530029297, 27.941781997680664, 19.152902603149414, 36.03594970703125]","[-777.96728515625, 31.364688873291016, -95.37230682373047, -26.29290008544922, -71.49710083007812, -22.76817512512207, -72.77153778076172, -42.13471221923828, -37.947139739990234, -28.128665924072266, -40.76581954956055, -27.194002151489258]","[335.6806335449219, 109.35470581054688, 113.46863555908203, 144.10842895507812, 90.6651382446289, 73.7492904663086, 87.70738220214844, 73.02778625488281, 61.1501350402832, 56.07044982910156, 59.918724060058594, 63.229949951171875]",1296.57,906566.1,3961.8074,136.06805,3825.7393,0.039870266,0.00438248,0.31835204,0.00017937762,0.31817266,0.1055167597765363,0.003067287079445,0.35625,0.015625,0.340625,male,Ses04M_male,Ses04M_male
19.8052,21.951,neutral,"[-721.8880615234375, 103.11991119384766, -25.703458786010742, 40.619239807128906, -7.784129619598389, 18.221738815307617, -13.583348274230957, 1.783207893371582, -11.187236785888672, 4.263714790344238, -8.479716300964355, 4.805697917938232]","[3962.666015625, 507.26348876953125, 219.29779052734375, 378.3120422363281, 129.34744262695312, 100.53106689453125, 91.39134979248047, 175.6484375, 93.36495208740234, 130.40345764160156, 77.95278930664062, 68.58013916015625]","[-554.433349609375, 144.7029571533203, 3.256092071533203, 100.16921997070312, 16.45987319946289, 41.15138626098633, 12.936189651489258, 26.875255584716797, 10.915153503417969, 28.157482147216797, 18.497644424438477, 22.701736450195312]","[-804.582275390625, 37.797481536865234, -77.172119140625, -17.934385299682617, -50.486854553222656, -18.939517974853516, -37.89201736450195, -43.70695114135742, -37.09574890136719, -33.69968032836914, -30.71661949157715, -21.39737892150879]","[250.14892578125, 106.90547180175781, 80.42820739746094, 118.10360717773438, 66.94673156738281, 60.090904235839844, 50.828208923339844, 70.58220672607422, 48.010902404785156, 61.85716247558594, 49.214263916015625, 44.09911346435547]",1320.2164,878223.3,3969.8655,127.742134,3842.1233,0.004003159,8.956212e-05,0.047473397,6.889948e-05,0.047404498,0.0862209302325581,0.0016304497363439,0.25,0.028125,0.221875,female,Ses03F_female,Ses03F_female
70.38,72.7264,neutral,"[-636.2418823242188, 113.14791870117188, -16.393896102905273, 35.29764938354492, -5.982555866241455, 14.453842163085938, -9.98250675201416, -0.7117853760719299, -5.508551120758057, 4.299177169799805, -1.339200496673584, -0.8493371605873108]","[4150.49365234375, 541.9406127929688, 282.5019836425781, 316.9138488769531, 158.1846923828125, 113.25084686279297, 159.95559692382812, 285.14068603515625, 136.04763793945312, 86.45604705810547, 63.140525817871094, 84.58594512939453]","[-453.4263610839844, 189.34156799316406, 33.380821228027344, 121.85176086425781, 27.10302734375, 54.333858489990234, 16.440465927124023, 24.290996551513672, 29.156841278076172, 30.49605941772461, 17.354442596435547, 25.24626350402832]","[-704.6502075195312, 35.848541259765625, -74.69391632080078, -9.198334693908691, -57.06666946411133, -12.783565521240234, -48.08917999267578, -49.72077178955078, -40.602352142333984, -23.249547958374023, -28.479707717895508, -30.064966201782227]","[251.22384643554688, 153.49302673339844, 108.07473754882812, 131.0500946044922, 84.16969299316406, 67.11742401123047, 64.52964782714844, 74.01176452636719, 69.75919342041016, 53.74560546875, 45.83415222167969, 55.31122970581055]",993.1254,590686.8,3940.313,125.40338,3814.9097,0.029666632,0.005227938,0.5614172,0.00048658717,0.5609306,0.0664228723404255,0.0010963547561113,0.2375,0.015625,0.221875,female,Ses01F_female,Ses01F_female
18.49,24.91,neutral,"[-647.232421875, 113.82574462890625, -14.064212799072266, 37.616214752197266, -6.541876792907715, 16.826730728149414, -14.20213508605957, 7.280533313751221, -7.217863082885742, 2.9882616996765137, -5.658787250518799, 2.5844991207122803]","[2268.881591796875, 648.2647705078125, 235.3772430419922, 254.81019592285156, 127.13557434082031, 126.54373931884766, 108.79757690429688, 120.216796875, 83.23046112060547, 121.87735748291016, 72.1502685546875, 85.81465148925781]","[-438.93841552734375, 179.51132202148438, 27.7055721282959, 95.56843566894531, 27.56332015991211, 47.54191970825195, 12.34330940246582, 36.07487487792969, 21.19809341430664, 33.32246780395508, 19.887834548950195, 30.534975051879883]","[-717.7617797851562, -4.743312835693359, -69.65216827392578, -13.765947341918945, -35.71510314941406, -27.173015594482422, -44.861968994140625, -29.40380096435547, -39.23957824707031, -36.87469482421875, -33.56679153442383, -28.641332626342773]","[278.8233642578125, 184.254638671875, 97.35774230957031, 109.33438110351562, 63.27842330932617, 74.71493530273438, 57.20527648925781, 65.47867584228516, 60.43767166137695, 70.19715881347656, 53.454627990722656, 59.176307678222656]",1040.6305,715967.4,3954.046,125.56845,3828.4775,0.016324487,0.00062888267,0.16230583,0.0005262757,0.16177955,0.0637587480559875,0.0020035580737436,0.371875,0.009375,0.3625,female,Ses01F_female,Ses01F_female
87.7474,90.4292,neutral,"[-587.7677612304688, 97.70510864257812, -49.153385162353516, 18.492462158203125, -28.74173355102539, 19.598421096801758, -12.020773887634277, -8.417293548583984, -8.425126075744629, -3.449026346206665, -10.83519458770752, -2.8286828994750977]","[4994.9521484375, 576.4805908203125, 1019.6173095703125, 745.7885131835938, 311.3527526855469, 281.8741455078125, 272.3326416015625, 231.7427215576172, 142.88693237304688, 128.95529174804688, 110.3407974243164, 112.2620849609375]","[-435.8239440917969, 157.94537353515625, 12.500585556030273, 78.72735595703125, 8.457447052001953, 64.47942352294922, 34.48448944091797, 43.066627502441406, 22.4327392578125, 27.15648651123047, 12.251846313476562, 28.2082576751709]","[-754.5326538085938, 36.38079071044922, -149.9100341796875, -49.06056594848633, -68.64231872558594, -25.27984046936035, -64.55562591552734, -42.54429244995117, -45.05713653564453, -37.82887649536133, -40.315128326416016, -32.475868225097656]","[318.7087097167969, 121.56458282470703, 162.41061401367188, 127.78791809082031, 77.09976196289062, 89.75926208496094, 99.04011535644531, 85.61091613769531, 67.48987579345703, 64.98536682128906, 52.56697463989258, 60.68412780761719]",1533.116,1157553.2,3972.5664,125.16101,3847.4053,0.048744585,0.004521479,0.42972642,0.00017317478,0.42955324,0.112128252788104,0.0020250854331926,0.284375,0.01875,0.265625,male,Ses03M_male,Ses03M_male
40.54,43.576,neutral,"[-647.5946044921875, 117.71360778808594, -25.095703125, 31.771446228027344, -6.586939811706543, 19.434463500976562, -16.996700286865234, 4.843242168426514, -5.93005895614624, 6.745868682861328, -3.003702163696289, 1.9879146814346313]","[2755.7236328125, 630.0357666015625, 259.86346435546875, 224.46327209472656, 116.32514190673828, 145.0070037841797, 126.33978271484375, 176.0725555419922, 100.86759948730469, 108.607421875, 75.7097396850586, 61.07438659667969]","[-510.57720947265625, 196.60714721679688, 29.6959285736084, 77.50952911376953, 29.7725887298584, 52.999202728271484, 8.353164672851562, 31.57227325439453, 16.77593421936035, 40.318626403808594, 22.25872802734375, 23.10582160949707]","[-715.5758056640625, 21.975067138671875, -69.85523223876953, -9.057607650756836, -41.40386962890625, -11.433964729309082, -53.355194091796875, -33.55950927734375, -39.47325134277344, -30.15618133544922, -24.788503646850586, -22.82003402709961]","[204.99859619140625, 174.632080078125, 99.55116271972656, 86.567138671875, 71.17646026611328, 64.43316650390625, 61.70835876464844, 65.13178253173828, 56.249183654785156, 70.47480773925781, 47.04723358154297, 45.92585754394531]",1048.355,583714.3,3967.3196,128.7084,3838.611,0.018070288,0.001048444,0.24734098,0.00017643417,0.24716455,0.0697060032894736,0.0010974297563124,0.265625,0.025,0.240625,female,Ses01F_female,Ses01F_female
134.62,139.06,neutral,"[-611.8815307617188, 74.85227966308594, -19.450220108032227, 26.854150772094727, -18.076793670654297, 3.7431087493896484, -9.3644380569458, 0.6472883224487305, -10.559528350830078, -0.4403495192527771, -6.972248554229736, -3.7115302085876465]","[6127.43212890625, 963.1991577148438, 1543.2025146484375, 592.6771240234375, 401.1452331542969, 290.41455078125, 151.01377868652344, 205.98072814941406, 159.0355224609375, 124.99480438232422, 169.3958282470703, 164.44976806640625]","[-290.751220703125, 141.31948852539062, 60.123992919921875, 95.639404296875, 21.551809310913086, 52.433326721191406, 25.466472625732422, 40.354976654052734, 24.60535430908203, 40.695892333984375, 22.936174392700195, 54.94548034667969]","[-748.8241577148438, -27.402767181396484, -147.23910522460938, -31.607959747314453, -77.52168273925781, -38.520320892333984, -45.7552375793457, -46.7928466796875, -46.81449890136719, -33.44046401977539, -44.64646530151367, -43.82783889770508]","[458.07293701171875, 168.72225952148438, 207.36309814453125, 127.24736022949219, 99.07349395751953, 90.95364379882812, 71.22171020507812, 87.1478271484375, 71.41985321044922, 74.1363525390625, 67.5826416015625, 98.7733154296875]",1618.615,1154959.6,3972.266,126.28107,3845.985,0.042509414,0.045794427,3.418932,0.000106523745,3.4188254,0.1372050561797753,0.008019356477244,0.5,0.025,0.475,male,Ses03M_male,Ses03M_male
3.24,5.46,neutral,"[-594.4541625976562, 89.71222686767578, -16.398067474365234, 27.409683227539062, -7.498823165893555, 18.1673583984375, -15.771296501159668, 8.472429275512695, -15.580934524536133, 5.744383811950684, -7.787955284118652, 7.807894229888916]","[4233.8251953125, 727.650390625, 399.3373107910156, 160.06661987304688, 95.82706451416016, 122.67951965332031, 124.917236328125, 216.79115295410156, 153.59915161132812, 104.78343963623047, 66.7868423461914, 81.12782287597656]","[-307.98150634765625, 163.01429748535156, 45.065460205078125, 68.11064147949219, 22.3835506439209, 54.7091064453125, 15.859650611877441, 32.8710823059082, 7.893758773803711, 44.527191162109375, 21.258028030395508, 31.00187110900879]","[-675.1110229492188, 29.929811477661133, -66.727783203125, -18.245975494384766, -36.97024917602539, -23.658641815185547, -43.933685302734375, -38.707061767578125, -58.23178482055664, -31.286296844482422, -32.846588134765625, -16.001670837402344]","[367.1295166015625, 133.08448791503906, 111.79324340820312, 86.35661315917969, 59.353797912597656, 78.36775207519531, 59.7933349609375, 71.57814025878906, 66.12554168701172, 75.81349182128906, 54.1046142578125, 47.0035400390625]",1322.6791,836963.06,3968.8557,126.48846,3842.3672,0.07733406,0.03237542,0.9662178,0.00060590287,0.96561193,0.1110145739910314,0.0045857979938768,0.41875,0.021875,0.396875,female,Ses01F_female,Ses01F_female
30.37,32.89,neutral,"[-588.0557861328125, 91.56038665771484, -12.859395027160645, 46.1983528137207, -10.162708282470703, 15.474238395690918, -20.68255615234375, 0.2971196174621582, -8.559407234191895, 1.4012372493743896, -6.151752471923828, -1.455631971359253]","[6197.7353515625, 1374.2432861328125, 688.3917846679688, 765.0935668945312, 442.34539794921875, 311.4071350097656, 231.80564880371094, 567.9130249023438, 195.30284118652344, 149.2511444091797, 169.16204833984375, 93.61444091796875]","[-382.1957092285156, 170.67681884765625, 51.94700622558594, 120.88693237304688, 30.813030242919922, 59.93688201904297, 16.277637481689453, 61.519775390625, 21.345844268798828, 39.42431640625, 25.757919311523438, 26.254348754882812]","[-732.8125610351562, -36.141998291015625, -86.85714721679688, -22.355152130126953, -81.34066772460938, -33.16809844970703, -56.529624938964844, -57.90680694580078, -44.65348815917969, -35.190467834472656, -38.990631103515625, -22.002656936645508]","[350.6168518066406, 206.81881713867188, 138.8041534423828, 143.24208068847656, 112.15370178222656, 93.10498046875, 72.80726623535156, 119.42658233642578, 65.99932861328125, 74.61478424072266, 64.74855041503906, 48.25700378417969]",1325.6631,1124469.5,3971.9846,125.273766,3846.711,0.054701827,0.008568353,0.7312008,0.0006148508,0.730586,0.1076333992094861,0.0104612007076153,0.540625,0.01875,0.521875,male,Ses05M_male,Ses05M_male
36.07,38.04,neutral,"[-703.6526489257812, 109.4009017944336, -12.73079776763916, 36.102081298828125, -14.53775405883789, 24.935604095458984, -13.457565307617188, 12.631786346435547, -9.607525825500488, 6.6957526206970215, -5.478657245635986, 5.353966236114502]","[274.5935974121094, 95.409912109375, 83.9839096069336, 98.73163604736328, 75.08943176269531, 81.04118347167969, 57.497039794921875, 57.89654541015625, 76.73717498779297, 55.37543869018555, 50.21697998046875, 64.736328125]","[-643.93798828125, 134.7061767578125, 26.72566032409668, 68.00642395019531, 15.829578399658203, 50.504913330078125, 4.452237606048584, 41.333892822265625, 9.50110149383545, 25.845678329467773, 13.284723281860352, 23.99350929260254]","[-736.1043701171875, 51.54009246826172, -31.458038330078125, 14.665943145751953, -41.05950164794922, -12.870346069335938, -40.26244354248047, -7.784154891967773, -36.75947570800781, -13.390849113464355, -29.2537841796875, -19.528295516967773]","[92.1663818359375, 83.16608428955078, 58.18370056152344, 53.34048080444336, 56.88908004760742, 63.37525939941406, 44.71467971801758, 49.11804962158203, 46.26057815551758, 39.23652648925781, 42.53850555419922, 43.52180480957031]",698.38464,225404.1,3589.7847,126.19804,3463.5867,0.002601835,1.589983e-05,0.031175587,0.00049846177,0.030677125,0.0496054292929292,0.0004626264320126,0.1125,0.003125,0.109375,female,Ses01F_female,Ses01F_female
199.1,201.62,neutral,"[-597.4948120117188, 92.5743637084961, -22.383386611938477, 40.12417984008789, -20.770122528076172, 17.02557945251465, -26.560022354125977, 1.3991904258728027, -14.509135246276855, -5.9959211349487305, -2.447983503341675, 1.2630736827850342]","[5361.5712890625, 1795.076904296875, 1371.3721923828125, 885.3348388671875, 463.6033935546875, 509.0227355957031, 206.6369171142578, 207.22303771972656, 155.75347900390625, 290.4036560058594, 238.40370178222656, 122.11737060546875]","[-425.66265869140625, 168.52223205566406, 60.496864318847656, 136.8653564453125, 31.572851181030273, 69.93743896484375, 3.836409091949463, 39.94285583496094, 16.149137496948242, 45.372276306152344, 38.205501556396484, 29.225826263427734]","[-756.4915771484375, -16.18331527709961, -90.24760437011719, -27.395185470581055, -81.37886810302734, -52.10740661621094, -62.563133239746094, -32.61531066894531, -47.382179260253906, -44.17576599121094, -40.80080032348633, -30.729007720947266]","[330.82891845703125, 184.70555114746094, 150.74447631835938, 164.2605438232422, 112.95172119140625, 122.04484558105469, 66.39954376220703, 72.55816650390625, 63.53131866455078, 89.54804229736328, 79.00630187988281, 59.954833984375]",1410.9067,1188757.6,3971.2854,132.3204,3838.965,0.045020536,0.003177591,0.31067514,0.00030224328,0.3103729,0.1329051383399209,0.0137105911741903,0.590625,0.003125,0.5874999999999999,male,Ses04M_male,Ses04M_male
92.61,95.87,neutral,"[-597.9508666992188, 105.87576293945312, -41.6283073425293, 36.887691497802734, -13.980237007141113, 8.443866729736328, -19.245840072631836, -0.6632565855979919, -3.6957268714904785, -3.0139951705932617, -2.541398525238037, -5.827019214630127]","[9258.515625, 779.1158447265625, 1188.8387451171875, 568.45166015625, 545.3987426757812, 394.8747253417969, 234.6080780029297, 145.02159118652344, 155.35385131835938, 224.11892700195312, 203.6707763671875, 136.74996948242188]","[-438.1993103027344, 163.0494384765625, 24.55698585510254, 121.9730224609375, 37.754173278808594, 61.11697006225586, 10.856578826904297, 33.55282974243164, 27.887039184570312, 40.75544357299805, 38.9454231262207, 28.35682487487793]","[-809.53369140625, 21.467927932739258, -128.0421142578125, -12.026447296142578, -68.75473022460938, -51.11589050292969, -57.96776580810547, -37.79807662963867, -39.42761993408203, -48.70899200439453, -40.85221481323242, -41.03971862792969]","[371.3343811035156, 141.58151245117188, 152.59910583496094, 133.9994659423828, 106.50890350341797, 112.23286437988281, 68.8243408203125, 71.35090637207031, 67.31465911865234, 89.46443176269531, 79.79763793945312, 69.39654541015625]",1345.4436,949438.6,3970.9014,126.101456,3844.7998,0.056991056,0.0065259743,0.35198593,0.00017560762,0.35181034,0.1000477828746177,0.0029596988349161,0.284375,0.003125,0.28125,male,Ses04M_male,Ses04M_male
4.5582,7.86,neutral,"[-630.7167358398438, 99.53032684326172, -19.783418655395508, 33.37965393066406, -6.196178436279297, 19.25119400024414, -13.644280433654785, 10.364027976989746, -9.961941719055176, 6.057992458343506, -5.460943698883057, 5.232721328735352]","[2137.476318359375, 438.64764404296875, 186.91867065429688, 156.71041870117188, 141.84054565429688, 126.7291030883789, 126.8973617553711, 112.87519073486328, 76.5472412109375, 95.70458984375, 78.57903289794922, 59.780948638916016]","[-478.6991271972656, 173.06805419921875, 8.742218971252441, 84.19755554199219, 35.23739242553711, 44.12298583984375, 17.09945297241211, 32.950504302978516, 12.712100982666016, 31.070810317993164, 20.29271125793457, 29.859521865844727]","[-684.4745483398438, 46.26068115234375, -68.63846588134766, -4.2393574714660645, -66.84383392333984, -30.97416877746582, -59.54032897949219, -32.485145568847656, -36.31125259399414, -29.831954956054688, -31.084880828857422, -21.83623504638672]","[205.77542114257812, 126.807373046875, 77.38068389892578, 88.4369125366211, 102.08122253417969, 75.09715270996094, 76.63978576660156, 65.43565368652344, 49.023353576660156, 60.90276336669922, 51.377593994140625, 51.69575500488281]",1132.4698,689071.2,3970.3232,125.63783,3844.6853,0.015261982,0.0014580942,0.28940335,0.00013609929,0.28926724,0.0769070996978851,0.0011589148967241,0.21875,0.015625,0.203125,male,Ses01M_male,Ses01M_male
74.27,75.18,neutral,"[-663.0462646484375, 120.01136779785156, -30.276107788085938, 28.99350357055664, -12.931014060974121, 16.273130416870117, -16.681119918823242, 2.1997666358947754, 2.0790212154388428, 5.8517560958862305, -0.8292720913887024, 1.449916958808899]","[8153.51953125, 274.81072998046875, 649.2114868164062, 216.52903747558594, 258.9502868652344, 123.21605682373047, 131.98524475097656, 62.17205047607422, 99.6296615600586, 65.05853271484375, 61.255313873291016, 124.98957824707031]","[-479.5057067871094, 162.71218872070312, 12.958539962768555, 73.01388549804688, 12.736734390258789, 37.28656005859375, 5.273534297943115, 17.811805725097656, 24.993526458740234, 25.319900512695312, 16.719928741455078, 32.6912841796875]","[-787.3908081054688, 79.11817932128906, -96.61373138427734, -8.068999290466309, -46.60657501220703, -14.550322532653809, -53.68781280517578, -20.95269203186035, -23.942100524902344, -14.654909133911133, -24.370508193969727, -26.6506290435791]","[307.8851013183594, 83.59400939941406, 109.57227325439453, 81.0828857421875, 59.34330749511719, 51.836883544921875, 58.96134567260742, 38.764495849609375, 48.93562698364258, 39.97480773925781, 41.09043884277344, 59.34191131591797]",992.8216,452238.84,3564.1648,128.07826,3436.0864,0.018354626,0.0010299899,0.12935428,0.00024366239,0.12911062,0.0641983695652173,0.0008361101060373,0.140625,0.015625,0.125,male,Ses05M_male,Ses05M_male
