Start,End,emotion,mfcc_mean,mfcc_var,mfcc_max,mfcc_min,mfcc_range,pitch_mean,pitch_var,pitch_max,pitch_min,pitch_range,energy_mean,energy_var,energy_max,energy_min,energy_range,zcr_mean,zcr_var,zcr_max,zcr_min,zcr_range,gender,actor,context_speaker_id
236.11,248.5725,angry,"[-472.7088928222656, 98.4596176147461, -25.606416702270508, 25.99886131286621, -12.748407363891602, 1.9683293104171753, -4.962055683135986, -10.229366302490234, -11.12936019897461, -0.3918555974960327, -5.275078773498535, 4.044068813323975]","[9729.544921875, 2137.92333984375, 1255.6741943359375, 747.068359375, 504.9793395996094, 445.3944396972656, 282.2621765136719, 368.2474365234375, 163.73876953125, 208.40020751953125, 141.19300842285156, 138.81707763671875]","[-175.45729064941406, 183.77548217773438, 61.897735595703125, 117.03729248046875, 39.13956832885742, 64.19232177734375, 46.367042541503906, 52.283836364746094, 20.45418357849121, 38.09443664550781, 34.36568832397461, 38.06671905517578]","[-656.610107421875, -44.11102294921875, -117.99546813964844, -43.83781433105469, -86.98697662353516, -61.412410736083984, -50.890869140625, -62.10387420654297, -60.092750549316406, -50.784698486328125, -48.05952835083008, -38.071815490722656]","[481.15283203125, 227.88650512695312, 179.89320373535156, 160.87510681152344, 126.12654113769531, 125.604736328125, 97.2579116821289, 114.38771057128906, 80.54693603515625, 88.87913513183594, 82.42521667480469, 76.13853454589844]",1324.5232,1013043.06,3968.5154,126.20323,3842.3123,1.5585376,11.169349,29.551485,0.0008291635,29.550655,0.1251152766639936,0.0165852287922851,0.6875,0.015625,0.671875,male,Ses01M_male,Ses01M_male
290.75,293.34,angry,"[-319.2557678222656, 67.81929779052734, -45.45598220825195, 18.23147964477539, -30.586811065673828, 3.1552813053131104, -12.266469955444336, -6.567214012145996, -9.63919448852539, 0.6954728960990906, -9.369794845581055, -1.620879054069519]","[11801.9365234375, 1473.1376953125, 797.1470336914062, 577.3926391601562, 395.0486755371094, 363.9793395996094, 360.3177490234375, 262.7287902832031, 131.6510772705078, 152.7721405029297, 207.09934997558594, 115.31520080566406]","[-122.20247650146484, 150.85293579101562, 20.586807250976562, 73.68492126464844, 12.433952331542969, 44.5175895690918, 39.23686981201172, 36.03352355957031, 19.231204986572266, 32.45956802368164, 24.85919761657715, 26.483182907104492]","[-532.0257568359375, -19.912578582763672, -103.88330078125, -35.48445129394531, -76.24781799316406, -47.27732467651367, -52.85441589355469, -44.98902893066406, -44.35636901855469, -34.202423095703125, -54.22803497314453, -29.68486785888672]","[409.8232727050781, 170.76551818847656, 124.47010803222656, 109.16937255859375, 88.68177032470703, 91.79491424560547, 92.0912857055664, 81.02255249023438, 63.58757400512695, 66.6619873046875, 79.08723449707031, 56.168052673339844]",1694.5201,1163580.4,3974.619,126.69438,3847.9246,17.392324,480.29138,102.05578,0.005093729,102.05068,0.1509495192307692,0.0082681413819804,0.503125,0.025,0.478125,male,Ses01M_male,Ses01M_male
5.3913,8.235,angry,"[-613.386962890625, 102.17774963378906, -19.736961364746094, 34.278228759765625, -8.186080932617188, 15.619585990905762, -16.20394515991211, 11.125126838684082, -5.545300483703613, 3.369428873062134, -2.3598222732543945, -0.8386203050613403]","[5786.49609375, 390.0098571777344, 417.4842834472656, 253.41973876953125, 215.3401641845703, 118.46044158935547, 178.7808380126953, 104.76918029785156, 100.58159637451172, 125.02409362792969, 73.53532409667969, 75.65008544921875]","[-343.85076904296875, 168.13967895507812, 10.625751495361328, 84.65354919433594, 29.799264907836914, 44.912044525146484, 10.193345069885254, 42.99659729003906, 22.225093841552734, 34.30523681640625, 21.343469619750977, 20.78889274597168]","[-706.3436279296875, 48.312705993652344, -101.97247314453125, 5.362246036529541, -70.66868591308594, -19.71609878540039, -54.37068557739258, -21.611902236938477, -34.055572509765625, -32.605010986328125, -24.72570037841797, -26.817859649658203]","[362.49285888671875, 119.82697296142578, 112.59822082519531, 79.29130554199219, 100.46794891357422, 64.62814331054688, 64.56403350830078, 64.6084976196289, 56.28066635131836, 66.91024780273438, 46.06916809082031, 47.60675048828125]",1092.8268,706124.4,3961.7769,125.10901,3836.668,0.055498954,0.024885563,1.1057961,0.0004418292,1.1053543,0.0739912280701754,0.0015233793090181,0.25,0.009375,0.240625,male,Ses01M_male,Ses01M_male
281.3613,292.6816,angry,"[-622.2337646484375, 81.38265228271484, -6.7253618240356445, 31.681201934814453, -14.646034240722656, 12.188860893249512, -4.562119007110596, -3.1763391494750977, -9.396900177001953, -4.711386680603027, -4.5354905128479, -0.42299896478652954]","[14075.7666015625, 1359.364501953125, 1168.89013671875, 995.8139038085938, 840.5582275390625, 215.80392456054688, 250.24378967285156, 233.53182983398438, 174.21559143066406, 143.8317413330078, 141.40756225585938, 107.25214385986328]","[-364.441650390625, 161.79641723632812, 54.52790069580078, 142.57803344726562, 43.04412078857422, 69.21553802490234, 39.61310577392578, 47.281982421875, 23.680137634277344, 38.284976959228516, 25.5783634185791, 29.930784225463867]","[-779.2734375, -61.93573760986328, -122.90882873535156, -47.15719985961914, -116.37843322753906, -52.57302474975586, -74.7767562866211, -60.51081848144531, -59.53907012939453, -44.95741653442383, -47.028907775878906, -34.1619873046875]","[414.831787109375, 223.73214721679688, 177.43673706054688, 189.7352294921875, 159.42254638671875, 121.78855895996094, 114.38986206054688, 107.79280090332031, 83.21920776367188, 83.24239349365234, 72.60726928710938, 64.0927734375]",1511.474,1261434.6,3974.9082,125.903656,3849.0046,0.11080059,0.06285781,2.2007713,2.1359883e-06,2.2007692,0.1256178287731685,0.0127845883615258,0.659375,0.0125,0.6468750000000001,male,Ses03M_male,Ses03M_male
276.1319,280.5515,angry,"[-619.4202270507812, 71.50774383544922, -26.03830909729004, 23.18951988220215, -24.305213928222656, 14.832953453063965, -6.980389595031738, -1.613930583000183, -11.806598663330078, 3.487011194229126, -9.897583961486816, 3.104001045227051]","[8062.548828125, 991.8355712890625, 1482.6878662109375, 724.189208984375, 477.6591796875, 248.2967529296875, 301.9640808105469, 230.46620178222656, 190.14105224609375, 133.47813415527344, 143.8660888671875, 115.74849700927734]","[-377.3869934082031, 135.4677734375, 49.46677780151367, 102.94410705566406, 23.255905151367188, 57.62736892700195, 34.67757034301758, 38.97651290893555, 22.69741439819336, 38.41267013549805, 26.787620544433594, 38.03578186035156]","[-794.7083129882812, -42.271034240722656, -127.44497680664062, -31.785537719726562, -101.89801025390625, -33.29327392578125, -58.17863082885742, -43.67908477783203, -48.59595489501953, -28.48968505859375, -39.67998123168945, -33.519290924072266]","[417.3213195800781, 177.73880004882812, 176.91175842285156, 134.72964477539062, 125.15391540527344, 90.92063903808594, 92.856201171875, 82.65559387207031, 71.29336547851562, 66.90235900878906, 66.46760559082031, 71.55506896972656]",1653.5751,1239540.0,3972.098,125.75185,3846.346,0.047636,0.017248398,1.0951815,5.5177137e-05,1.0951263,0.160308257918552,0.0126447296376891,0.659375,0.025,0.634375,male,Ses03M_male,Ses03M_male
278.1,281.21,angry,"[-552.1408081054688, 107.36933898925781, -20.7346134185791, 36.68614196777344, -7.284070014953613, 9.236515998840332, -8.343453407287598, 3.457486629486084, -11.124801635742188, 4.13781213760376, -6.515350341796875, -4.903995037078857]","[9449.091796875, 920.2658081054688, 1381.4493408203125, 417.7649230957031, 277.61883544921875, 189.2703857421875, 205.05447387695312, 204.26995849609375, 166.04257202148438, 133.52500915527344, 167.85659790039062, 96.73839569091797]","[-326.50128173828125, 189.66915893554688, 46.03472900390625, 97.99839782714844, 37.30412292480469, 44.019752502441406, 26.81998062133789, 45.67703628540039, 17.7669677734375, 34.50944519042969, 24.865049362182617, 24.885536193847656]","[-707.7830810546875, -23.43312644958496, -145.29339599609375, -11.44755744934082, -56.19647216796875, -36.0057258605957, -50.15372085571289, -29.052532196044922, -47.053462982177734, -29.630292892456055, -38.6786994934082, -30.724475860595703]","[381.28179931640625, 213.10227966308594, 191.328125, 109.44595336914062, 93.50059509277344, 80.02548217773438, 76.97370147705078, 74.72956848144531, 64.8204345703125, 64.13973999023438, 63.54374694824219, 55.61001205444336]",1147.9861,792398.0,3964.5225,129.2465,3835.276,0.26465753,0.1834373,2.733216,0.00086581055,2.7323503,0.0817107371794871,0.0036222085946488,0.403125,0.003125,0.4,male,Ses01M_male,Ses01M_male
210.25,212.44,angry,"[-615.62353515625, 95.29247283935547, -17.230167388916016, 17.55988883972168, -5.9334330558776855, 7.818451881408691, -8.322209358215332, 3.374606132507324, -3.7317848205566406, 5.033592700958252, -8.204129219055176, 1.773412823677063]","[12191.4365234375, 815.5217895507812, 797.2275390625, 259.6971130371094, 430.83154296875, 106.14735412597656, 213.32240295410156, 180.234619140625, 163.26284790039062, 123.90010833740234, 202.6761932373047, 76.99397277832031]","[-377.58978271484375, 144.28366088867188, 25.7978515625, 55.72624588012695, 26.253808975219727, 32.80934143066406, 17.3077335357666, 34.79576110839844, 26.259746551513672, 44.09156036376953, 18.572265625, 24.105234146118164]","[-761.4766235351562, -24.823287963867188, -113.19542694091797, -32.95979690551758, -59.08220672607422, -30.190879821777344, -58.44855499267578, -43.61808776855469, -39.97307586669922, -37.43925476074219, -49.09014129638672, -23.171306610107422]","[383.8868408203125, 169.10694885253906, 138.9932861328125, 88.68604278564453, 85.33601379394531, 63.000221252441406, 75.75628662109375, 78.41384887695312, 66.23281860351562, 81.53081512451172, 67.66240692138672, 47.27654266357422]",1296.6407,923024.9,3951.1807,126.900764,3824.2798,0.1322462,0.089354165,1.6940025,0.00021836511,1.6937841,0.0902556818181818,0.0072502187177169,0.578125,0.0125,0.565625,male,Ses05M_male,Ses05M_male
34.08,36.99,angry,"[-677.4403076171875, 84.86717224121094, -4.177842140197754, 45.11671447753906, -5.550461769104004, 17.507551193237305, -10.373246192932129, 2.4631381034851074, -7.221567630767822, -3.0541696548461914, -3.9931883811950684, 3.022087574005127]","[4299.11181640625, 1259.0643310546875, 208.4595489501953, 800.5150756835938, 276.02264404296875, 165.32098388671875, 208.10546875, 150.86878967285156, 133.7698211669922, 167.56581115722656, 112.3833999633789, 58.974369049072266]","[-535.3168334960938, 144.1575469970703, 36.64069747924805, 130.3630828857422, 30.908823013305664, 60.614158630371094, 17.4503116607666, 33.98527526855469, 19.32807159423828, 26.691070556640625, 20.50377655029297, 22.58846664428711]","[-786.7417602539062, -26.867523193359375, -45.698646545410156, 2.7750635147094727, -47.095787048339844, -16.181915283203125, -67.94097137451172, -34.69675064086914, -46.66737365722656, -41.87873840332031, -40.95880889892578, -22.227252960205078]","[251.4249267578125, 171.0250701904297, 82.33934020996094, 127.58802032470703, 78.00460815429688, 76.79607391357422, 85.39128112792969, 68.68202209472656, 65.99544525146484, 68.56980895996094, 61.46258544921875, 44.81571960449219]",1400.6007,1356599.5,3972.0728,125.074524,3846.9983,0.019128196,0.0017944687,0.36876506,8.190214e-05,0.36868316,0.1018086472602739,0.0134955315027077,0.54375,0.0125,0.53125,female,Ses05F_female,Ses05F_female
209.61,212.69,angry,"[-588.3606567382812, 86.77025604248047, -23.695449829101562, 10.958852767944336, -8.017682075500488, 6.766996383666992, -5.321702003479004, 2.0758166313171387, -5.978376865386963, -1.942407488822937, -2.2755603790283203, 4.510706424713135]","[15532.416015625, 769.65625, 1515.915283203125, 500.15478515625, 682.1748657226562, 246.4439697265625, 351.3140563964844, 188.41819763183594, 146.31326293945312, 126.8644790649414, 118.28863525390625, 78.58627319335938]","[-314.1142272949219, 148.67538452148438, 42.593421936035156, 77.08505249023438, 34.61003494262695, 54.125038146972656, 38.963966369628906, 39.69881057739258, 28.137020111083984, 27.39419937133789, 27.1933650970459, 38.32573699951172]","[-739.5501098632812, -23.05105972290039, -135.21054077148438, -37.691017150878906, -89.49800872802734, -36.49476623535156, -48.12060546875, -42.7259635925293, -45.411537170410156, -44.18864440917969, -38.425132751464844, -15.754727363586426]","[425.4358825683594, 171.7264404296875, 177.803955078125, 114.77606964111328, 124.10804748535156, 90.61980438232422, 87.0845718383789, 82.42477416992188, 73.54855346679688, 71.58283996582031, 65.61849975585938, 54.08046340942383]",1296.2457,785136.75,3972.7932,125.48817,3847.305,0.33079976,0.6561438,7.2760954,7.298449e-05,7.2760224,0.0973806634304207,0.0032038174234271,0.475,0.009375,0.4656249999999999,female,Ses05F_female,Ses05F_female
293.14,304.36,angry,"[-637.6903686523438, 110.68431091308594, -17.69986915588379, 37.44696044921875, -2.3480472564697266, 8.830300331115723, -7.649609088897705, -6.7001729011535645, -3.8091468811035156, -1.695418357849121, -1.3111951351165771, 4.857093811035156]","[10715.6279296875, 916.140380859375, 1052.12255859375, 889.9891967773438, 378.37548828125, 191.06724548339844, 228.2108917236328, 252.07931518554688, 156.94651794433594, 184.64175415039062, 157.88858032226562, 87.15812683105469]","[-368.8883361816406, 192.67105102539062, 52.721092224121094, 143.39413452148438, 47.189552307128906, 64.58566284179688, 35.482208251953125, 28.703672409057617, 31.415943145751953, 41.952796936035156, 30.807968139648438, 35.932777404785156]","[-776.0648803710938, -47.34568405151367, -133.84930419921875, -29.6043701171875, -81.97978210449219, -39.866416931152344, -62.35096740722656, -72.71525573730469, -51.17835235595703, -43.250282287597656, -45.86692428588867, -32.10279846191406]","[407.1765441894531, 240.01673889160156, 186.57040405273438, 172.99850463867188, 129.16934204101562, 104.45207977294922, 97.83317565917969, 101.41893005371094, 82.59429931640625, 85.20307922363281, 76.67489624023438, 68.03557586669922]",1195.2062,941357.75,3956.8884,125.13777,3831.7507,0.059259165,0.016227344,1.3266852,0.00014066068,1.3265445,0.072840605520926,0.0034759344665077,0.584375,0.00625,0.578125,male,Ses05M_male,Ses05M_male
196.8,198.86,angry,"[-607.8060913085938, 94.86944580078125, 2.8070876598358154, 40.07284164428711, -21.97887420654297, 22.37995147705078, -19.038677215576172, 2.423748254776001, -22.9552059173584, -1.4091761112213135, -12.126684188842773, -2.7070066928863525]","[3487.942138671875, 1680.5677490234375, 524.810791015625, 541.033447265625, 375.5900573730469, 220.5802459716797, 313.779052734375, 206.4094696044922, 139.039794921875, 169.32797241210938, 139.3410186767578, 133.7586669921875]","[-479.3196716308594, 166.67562866210938, 59.61750030517578, 84.92463684082031, 22.318864822387695, 56.350059509277344, 19.219335556030273, 34.32674026489258, 12.013897895812988, 25.145614624023438, 22.074546813964844, 26.863542556762695]","[-732.9434204101562, -33.19831848144531, -54.503273010253906, -13.55341911315918, -64.36044311523438, -24.452438354492188, -64.97840881347656, -33.40679931640625, -47.55816650390625, -35.076332092285156, -44.3829460144043, -27.794965744018555]","[253.62374877929688, 199.8739471435547, 114.12077331542969, 98.47805786132812, 86.67930603027344, 80.80249786376953, 84.19774627685547, 67.73353576660156, 59.57206344604492, 60.221946716308594, 66.45748901367188, 54.65850830078125]",973.86163,979854.3,3961.2117,140.22101,3820.9907,0.06273061,0.0028043604,0.24361216,0.00092429016,0.24268787,0.0795742753623188,0.010216328797784,0.4875,0.015625,0.471875,female,Ses05F_female,Ses05F_female
172.52,181.08,angry,"[-560.716552734375, 88.86579132080078, -11.784554481506348, 33.053104400634766, -12.914674758911133, 8.202939987182617, -18.35955238342285, -0.5526692271232605, -9.021198272705078, -0.8858585357666016, -3.792954206466675, 3.1005022525787354]","[11729.228515625, 1818.9835205078125, 1212.06787109375, 800.6426391601562, 488.4266662597656, 291.924072265625, 267.6148986816406, 252.50027465820312, 232.12899780273438, 290.9481506347656, 208.7083282470703, 115.18696594238281]","[-359.5899353027344, 171.50448608398438, 67.51165771484375, 118.94844055175781, 34.94549560546875, 68.38453674316406, 15.999116897583008, 49.724891662597656, 27.752187728881836, 39.545433044433594, 28.410558700561523, 39.22254180908203]","[-762.3997192382812, -92.49382019042969, -112.89994812011719, -44.87250518798828, -77.80338287353516, -39.4538688659668, -66.0621337890625, -43.81128692626953, -46.7942008972168, -49.38897705078125, -45.964351654052734, -35.35390853881836]","[402.8097839355469, 263.998291015625, 180.41160583496094, 163.82095336914062, 112.7488784790039, 107.83840942382812, 82.06124877929688, 93.53617858886719, 74.54638671875, 88.93441009521484, 74.37490844726562, 74.57644653320312]",1320.522,1122327.8,3974.9614,125.697395,3849.264,0.22423172,0.14797346,2.2836747,0.00017077802,2.283504,0.1142721703617269,0.0129352755805287,0.6875,0.0125,0.675,male,Ses05M_male,Ses05M_male
180.52,183.57,angry,"[-595.1729736328125, 113.47750854492188, -26.745996475219727, 26.37834358215332, -9.86303424835205, 5.09903621673584, -22.403778076171875, 2.5924432277679443, -9.337438583374023, -3.8695192337036133, -7.6955790519714355, -4.410998821258545]","[3929.25439453125, 979.31005859375, 961.41015625, 745.42626953125, 375.8140869140625, 305.4422607421875, 267.13922119140625, 178.2095489501953, 246.67233276367188, 186.0430908203125, 160.565185546875, 109.392578125]","[-430.0413818359375, 175.9901123046875, 34.30434036254883, 101.60334777832031, 26.91440200805664, 59.2169075012207, 14.331439971923828, 37.14514923095703, 29.290042877197266, 34.98462677001953, 26.56618309020996, 20.804487228393555]","[-739.7532348632812, 25.281818389892578, -104.4284896850586, -26.546550750732422, -70.47355651855469, -45.77226257324219, -60.350257873535156, -36.139930725097656, -54.40977478027344, -37.76388168334961, -35.814857482910156, -34.46021270751953]","[309.71185302734375, 150.7082977294922, 138.7328338623047, 128.14990234375, 97.38795471191406, 104.98916625976562, 74.68170166015625, 73.28507995605469, 83.69981384277344, 72.74850463867188, 62.38104248046875, 55.26470184326172]",1155.8983,750811.3,3954.644,131.15479,3823.4893,0.07462214,0.017288268,0.9514632,0.00022826507,0.95123494,0.0892361111111111,0.0033146814860203,0.453125,0.01875,0.434375,female,Ses05F_female,Ses05F_female
308.417,312.78,angry,"[-616.3233642578125, 77.77014923095703, -34.411277770996094, 38.11357498168945, -21.587997436523438, 11.031867027282715, -12.377057075500488, -10.343276023864746, -7.536193370819092, -0.2569524347782135, -5.369361877441406, -3.3010449409484863]","[9014.865234375, 996.8582153320312, 1300.7755126953125, 908.591552734375, 621.2105712890625, 194.69998168945312, 210.2750244140625, 246.96778869628906, 197.830810546875, 150.8038787841797, 126.10772705078125, 111.35999298095703]","[-389.54241943359375, 179.89039611816406, 40.934715270996094, 108.41020202636719, 22.573429107666016, 47.80221176147461, 22.441097259521484, 33.60543441772461, 29.039615631103516, 37.55085754394531, 19.757068634033203, 25.3531436920166]","[-789.15576171875, -18.990821838378906, -120.0147476196289, -30.427736282348633, -83.29014587402344, -32.33263397216797, -58.672454833984375, -62.81773376464844, -41.26911926269531, -31.95494842529297, -45.32564926147461, -33.53753662109375]","[399.61334228515625, 198.8812255859375, 160.949462890625, 138.8379364013672, 105.86357116699219, 80.13484191894531, 81.11355590820312, 96.42317199707031, 70.30873107910156, 69.50580596923828, 65.08271789550781, 58.89067840576172]",1659.1799,1241028.8,3973.0708,126.56901,3846.5017,0.057746846,0.020247456,1.1895808,7.107435e-05,1.1895097,0.1537757437070938,0.0098395945889777,0.6375,0.025,0.6124999999999999,female,Ses03F_female,Ses03F_female
69.2498,72.9025,angry,"[-704.671630859375, 106.37175750732422, -32.609317779541016, 29.470020294189453, -14.502086639404297, 14.903326034545898, -10.92543888092041, 7.168269157409668, -12.356315612792969, -1.0874601602554321, -8.012184143066406, 3.253774881362915]","[4908.3798828125, 768.7655639648438, 998.692138671875, 388.1082763671875, 263.9336853027344, 224.35011291503906, 106.41876983642578, 102.03750610351562, 122.31925964355469, 80.1966781616211, 106.78937530517578, 98.37310791015625]","[-551.8045043945312, 174.90286254882812, 24.02770233154297, 81.46180725097656, 19.211185455322266, 50.871395111083984, 13.68356990814209, 37.749176025390625, 24.12775421142578, 23.20557975769043, 22.362762451171875, 33.644325256347656]","[-809.8947143554688, -2.208387851715088, -129.081787109375, -15.589085578918457, -76.13743591308594, -40.7331428527832, -46.253849029541016, -28.679216384887695, -42.54686737060547, -32.990478515625, -37.45585632324219, -23.479591369628906]","[258.0902099609375, 177.1112518310547, 153.1094970703125, 97.05089569091797, 95.34861755371094, 91.60453796386719, 59.93741989135742, 66.42839050292969, 66.67462158203125, 56.19606018066406, 59.81861877441406, 57.12391662597656]",1206.77,747386.0,3974.1394,126.547905,3847.5916,0.005164775,6.483084e-05,0.04631905,5.6496356e-06,0.046313398,0.0941342213114754,0.0035105411974127,0.51875,0.021875,0.496875,male,Ses03M_male,Ses03M_male
174.0307,178.7343,angry,"[-547.4727783203125, 93.23925018310547, -19.986797332763672, 35.22223663330078, -11.1852445602417, 8.305645942687988, -15.47690486907959, -4.647167682647705, -23.278371810913086, 0.5386792421340942, -13.026840209960938, 1.2169097661972046]","[4819.43212890625, 1441.9193115234375, 579.7037963867188, 861.8787231445312, 476.1429138183594, 360.4576110839844, 337.0476989746094, 235.0065460205078, 266.8789978027344, 129.02088928222656, 196.24465942382812, 135.478515625]","[-383.6640319824219, 170.6231689453125, 50.802330017089844, 102.76155090332031, 37.92141342163086, 55.788612365722656, 41.77383804321289, 37.10106658935547, 16.8697566986084, 30.014060974121094, 28.690465927124023, 56.197509765625]","[-741.9129638671875, -10.4208984375, -83.14474487304688, -58.641544342041016, -85.22222900390625, -49.7916259765625, -56.80113983154297, -51.987823486328125, -75.878662109375, -35.59142303466797, -49.234474182128906, -35.49553680419922]","[358.2489318847656, 181.0440673828125, 133.94708251953125, 161.40309143066406, 123.14364624023438, 105.58023834228516, 98.57498168945312, 89.0888900756836, 92.74842071533203, 65.60548400878906, 77.92494201660156, 91.69304656982422]",1411.2312,1098503.2,3973.8,126.76871,3847.0312,0.12394946,0.045347452,1.8195647,0.00018809829,1.8193766,0.1004644373673036,0.0053418507124753,0.4875,0.01875,0.46875,male,Ses02M_male,Ses02M_male
245.4159,246.5737,angry,"[-449.8670654296875, 55.05095291137695, -27.87574005126953, 20.667879104614258, -44.53599548339844, 12.27121639251709, -22.527734756469727, -6.403752326965332, -19.330810546875, 9.632218360900879, -11.397286415100098, -5.295726299285889]","[3520.44287109375, 2285.29736328125, 826.47607421875, 895.8247680664062, 243.76759338378906, 223.56568908691406, 154.28738403320312, 417.5910339355469, 215.58261108398438, 109.95912170410156, 108.45085906982422, 241.69500732421875]","[-315.44891357421875, 118.68383026123047, 25.263004302978516, 72.61480712890625, -8.69926643371582, 54.69914627075195, 0.44884777069091797, 56.689720153808594, 17.317127227783203, 45.06191635131836, 11.216700553894043, 42.12603759765625]","[-585.0962524414062, -45.46687316894531, -87.66903686523438, -35.711402893066406, -78.92143249511719, -17.686491012573242, -58.665130615234375, -46.43555450439453, -47.26563262939453, -13.488861083984375, -49.050567626953125, -35.61392593383789]","[269.6473388671875, 164.15069580078125, 112.93203735351562, 108.32621002197266, 70.22216796875, 72.38563537597656, 59.11397933959961, 103.12527465820312, 64.582763671875, 58.550777435302734, 60.267269134521484, 77.73995971679688]",1722.966,1278014.8,3973.1396,129.87073,3843.269,0.7647105,2.3855386,8.853038,0.003529706,8.849508,0.1793911637931034,0.0258230028367921,0.58125,0.034375,0.546875,male,Ses02M_male,Ses02M_male
42.1223,45.5709,neutral,"[-754.5416259765625, 102.52413940429688, -30.007164001464844, 28.27425193786621, -5.492209434509277, 21.811256408691406, -10.439997673034668, 11.521617889404297, -14.273717880249023, 4.591794013977051, -7.408533573150635, 5.829369068145752]","[3313.65576171875, 213.86920166015625, 599.6698608398438, 181.01226806640625, 127.71965789794922, 121.83480834960938, 81.17289733886719, 89.84764862060547, 67.9341049194336, 60.218624114990234, 77.13493347167969, 58.979366302490234]","[-562.71533203125, 154.710693359375, 12.027022361755371, 84.23076629638672, 34.98631286621094, 48.95154571533203, 12.541886329650879, 37.0788688659668, 6.930163860321045, 28.2597713470459, 16.68124008178711, 27.678504943847656]","[-812.0302124023438, 57.161705017089844, -115.29420471191406, -29.108497619628906, -42.035072326660156, -30.720481872558594, -62.7515983581543, -33.397071838378906, -41.35060119628906, -23.079696655273438, -33.253684997558594, -20.737483978271484]","[249.31488037109375, 97.54898834228516, 127.32122802734375, 113.33926391601562, 77.0213851928711, 79.67202758789062, 75.29348754882812, 70.47593688964844, 48.280765533447266, 51.33946990966797, 49.9349250793457, 48.41598892211914]",1067.0153,508925.4,3897.5916,127.89041,3769.7012,0.0017506712,2.2513319e-05,0.028989125,5.158526e-05,0.02893754,0.0804710144927536,0.0009688225294055,0.178125,0.021875,0.15625,female,Ses03F_female,Ses03F_female
11.4962,14.8175,neutral,"[-638.145263671875, 95.61158752441406, -15.137373924255371, 31.693517684936523, -15.005682945251465, 23.829286575317383, -15.160584449768066, 12.302998542785645, -14.050579071044922, 12.586785316467285, -5.918334007263184, 7.203420639038086]","[2327.760986328125, 457.5074157714844, 123.97782897949219, 166.4990997314453, 94.80455017089844, 94.19857025146484, 73.96173095703125, 78.85712432861328, 72.40191650390625, 63.10725021362305, 68.66373443603516, 57.45169448852539]","[-491.0717468261719, 166.046142578125, 31.633831024169922, 60.940834045410156, 8.221386909484863, 54.609249114990234, 12.033182144165039, 40.73198699951172, 9.587686538696289, 36.40111541748047, 17.68448257446289, 25.385379791259766]","[-692.2289428710938, -0.25604915618896484, -40.11213684082031, -24.734195709228516, -48.33642578125, 0.404238224029541, -44.51082992553711, -14.727181434631348, -44.612850189208984, -11.827179908752441, -29.637693405151367, -12.783134460449219]","[201.15719604492188, 166.30218505859375, 71.7459716796875, 85.67503356933594, 56.55781173706055, 54.20500946044922, 56.54401397705078, 55.45916748046875, 54.200538635253906, 48.228294372558594, 47.322174072265625, 38.168514251708984]",1091.403,741813.94,3970.1614,126.059685,3844.1018,0.0088854665,0.0003936625,0.14671917,0.00015519583,0.14656398,0.0876126126126126,0.0044074807493304,0.534375,0.0125,0.5218750000000001,male,Ses01M_male,Ses01M_male
123.33,135.18,neutral,"[-639.0097045898438, 97.2726058959961, -12.804170608520508, 38.9023551940918, -7.791361331939697, 18.089752197265625, -12.989302635192871, -0.19352641701698303, -13.160701751708984, 1.0532870292663574, -11.006659507751465, 3.7147696018218994]","[7207.57421875, 1598.6463623046875, 421.68902587890625, 677.0422973632812, 417.9057922363281, 210.9529266357422, 192.2672576904297, 176.7855224609375, 189.28440856933594, 136.37979125976562, 144.21653747558594, 94.87299346923828]","[-432.1932373046875, 193.64198303222656, 56.605567932128906, 116.05413818359375, 46.37342071533203, 71.97929382324219, 39.4471549987793, 41.59172439575195, 34.816444396972656, 42.22785186767578, 20.67378044128418, 33.87824249267578]","[-778.5096435546875, -42.933677673339844, -83.2029800415039, -38.298011779785156, -101.61264038085938, -31.337783813476562, -62.716163635253906, -51.32059860229492, -70.4164810180664, -39.50014877319336, -49.97168731689453, -23.767942428588867]","[346.31640625, 236.57565307617188, 139.8085479736328, 154.35214233398438, 147.98605346679688, 103.31707763671875, 102.16331481933594, 92.91232299804688, 105.23292541503906, 81.72799682617188, 70.64546966552734, 57.64618682861328]",1363.4279,1101575.9,3974.7095,125.33368,3849.3757,0.035283882,0.00379882,0.40982077,0.00012481259,0.40969595,0.1034859822934232,0.0080395563354389,0.628125,0.015625,0.6125,male,Ses02M_male,Ses02M_male
